contract_id,customer_id,month_index,month_date,ticket_count,resolved_count,unresolved_count,total_resolution_hours,had_qbr
CUST_01254_C1,CUST_01254,1,2025-02-18,4,4,0,325.0,False
CUST_01254_C1,CUST_01254,2,2025-03-18,3,3,0,167.8,False
CUST_01254_C1,CUST_01254,3,2025-04-18,2,2,0,110.2,False
CUST_01254_C1,CUST_01254,4,2025-05-18,2,2,0,80.8,False
CUST_01254_C1,CUST_01254,5,2025-06-18,2,0,2,0.0,False
CUST_01254_C1,CUST_01254,6,2025-07-18,1,1,0,33.4,True
CUST_01254_C1,CUST_01254,7,2025-08-18,2,2,0,85.3,False
CUST_01254_C1,CUST_01254,8,2025-09-18,2,2,0,192.7,False
CUST_01254_C1,CUST_01254,9,2025-10-18,4,2,2,122.6,False
CUST_01254_C1,CUST_01254,10,2025-11-18,2,2,0,53.7,False
CUST_01254_C1,CUST_01254,11,2025-12-18,4,4,0,129.1,False
CUST_01254_C1,CUST_01254,12,2026-01-18,0,0,0,0.0,True
CUST_01254_C1,CUST_01254,13,2026-02-18,7,5,2,354.3,False
CUST_01254_C1,CUST_01254,14,2026-03-18,1,1,0,18.8,False
CUST_01254_C1,CUST_01254,15,2026-04-18,3,3,0,135.4,False
CUST_01254_C1,CUST_01254,16,2026-05-18,1,1,0,12.9,False
CUST_01254_C1,CUST_01254,17,2026-06-18,2,2,0,36.0,False
CUST_01254_C1,CUST_01254,18,2026-07-18,4,4,0,177.3,False
CUST_01254_C1,CUST_01254,19,2026-08-18,4,4,0,399.0,False
CUST_01254_C1,CUST_01254,20,2026-09-18,3,2,1,108.0,False
CUST_01254_C1,CUST_01254,21,2026-10-18,1,1,0,21.9,False
CUST_01254_C1,CUST_01254,22,2026-11-18,2,2,0,148.4,False
CUST_01254_C1,CUST_01254,23,2026-12-18,4,4,0,168.7,False
CUST_01254_C1,CUST_01254,24,2027-01-18,2,2,0,116.3,True
CUST_01255_C1,CUST_01255,1,2022-05-30,2,2,0,124.4,False
CUST_01255_C1,CUST_01255,2,2022-06-30,1,1,0,90.8,False
CUST_01255_C1,CUST_01255,3,2022-07-30,2,2,0,83.8,False
CUST_01255_C1,CUST_01255,4,2022-08-30,2,1,1,71.7,False
CUST_01255_C1,CUST_01255,5,2022-09-30,4,3,1,197.5,False
CUST_01255_C1,CUST_01255,6,2022-10-30,6,4,2,162.8,False
CUST_01255_C1,CUST_01255,7,2022-11-30,2,2,0,204.9,False
CUST_01255_C1,CUST_01255,8,2022-12-30,1,1,0,53.1,False
CUST_01255_C1,CUST_01255,9,2023-01-30,3,3,0,163.3,False
CUST_01255_C1,CUST_01255,10,2023-02-28,1,1,0,48.8,False
CUST_01255_C1,CUST_01255,11,2023-03-30,8,5,3,217.5,False
CUST_01255_C1,CUST_01255,12,2023-04-30,1,1,0,49.3,False
CUST_01255_C2,CUST_01255,1,2023-05-31,1,1,0,115.6,False
CUST_01255_C2,CUST_01255,2,2023-06-30,3,2,1,138.4,False
CUST_01255_C2,CUST_01255,3,2023-07-31,2,1,1,25.4,False
CUST_01255_C2,CUST_01255,4,2023-08-31,3,3,0,134.6,False
CUST_01255_C2,CUST_01255,5,2023-09-30,10,10,0,535.6,False
CUST_01255_C2,CUST_01255,6,2023-10-31,3,1,2,143.9,True
CUST_01255_C2,CUST_01255,7,2023-11-30,2,2,0,117.6,False
CUST_01255_C2,CUST_01255,8,2023-12-31,0,0,0,0.0,False
CUST_01255_C2,CUST_01255,9,2024-01-31,0,0,0,0.0,False
CUST_01255_C2,CUST_01255,10,2024-02-29,3,3,0,159.0,False
CUST_01255_C2,CUST_01255,11,2024-03-31,2,1,1,69.1,False
CUST_01255_C2,CUST_01255,12,2024-04-30,5,1,4,40.4,False
CUST_01255_C2,CUST_01255,13,2024-05-31,4,3,1,176.6,False
CUST_01255_C2,CUST_01255,14,2024-06-30,1,1,0,40.6,False
CUST_01255_C2,CUST_01255,15,2024-07-31,4,4,0,182.3,False
CUST_01255_C2,CUST_01255,16,2024-08-31,6,6,0,336.7,False
CUST_01255_C2,CUST_01255,17,2024-09-30,5,4,1,175.9,False
CUST_01255_C2,CUST_01255,18,2024-10-31,8,6,2,298.5,False
CUST_01255_C2,CUST_01255,19,2024-11-30,2,1,1,66.5,False
CUST_01255_C2,CUST_01255,20,2024-12-31,2,2,0,83.9,False
CUST_01255_C2,CUST_01255,21,2025-01-31,5,5,0,242.2,False
CUST_01255_C2,CUST_01255,22,2025-02-28,2,2,0,131.0,False
CUST_01255_C2,CUST_01255,23,2025-03-31,1,1,0,31.6,False
CUST_01255_C2,CUST_01255,24,2025-04-30,6,6,0,360.6,True
CUST_01256_C1,CUST_01256,1,2026-02-17,4,4,0,314.5,False
CUST_01256_C1,CUST_01256,2,2026-03-17,6,6,0,267.8,False
CUST_01256_C1,CUST_01256,3,2026-04-17,0,0,0,0.0,False
CUST_01256_C1,CUST_01256,4,2026-05-17,1,1,0,56.6,False
CUST_01256_C1,CUST_01256,5,2026-06-17,5,3,2,155.2,False
CUST_01256_C1,CUST_01256,6,2026-07-17,2,2,0,94.4,True
CUST_01256_C1,CUST_01256,7,2026-08-17,0,0,0,0.0,False
CUST_01256_C1,CUST_01256,8,2026-09-17,4,3,1,137.3,False
CUST_01256_C1,CUST_01256,9,2026-10-17,3,3,0,94.6,False
CUST_01256_C1,CUST_01256,10,2026-11-17,3,2,1,81.2,False
CUST_01256_C1,CUST_01256,11,2026-12-17,4,3,1,140.2,False
CUST_01256_C1,CUST_01256,12,2027-01-17,2,2,0,133.7,True
CUST_01256_C1,CUST_01256,13,2027-02-17,4,4,0,254.3,False
CUST_01256_C1,CUST_01256,14,2027-03-17,5,5,0,459.8,False
CUST_01256_C1,CUST_01256,15,2027-04-17,1,1,0,133.8,False
CUST_01256_C1,CUST_01256,16,2027-05-17,3,3,0,141.4,False
CUST_01256_C1,CUST_01256,17,2027-06-17,4,4,0,163.8,False
CUST_01256_C1,CUST_01256,18,2027-07-17,3,2,1,143.4,True
CUST_01256_C1,CUST_01256,19,2027-08-17,4,4,0,207.2,False
CUST_01256_C1,CUST_01256,20,2027-09-17,3,2,1,145.9,False
CUST_01256_C1,CUST_01256,21,2027-10-17,2,2,0,166.4,False
CUST_01256_C1,CUST_01256,22,2027-11-17,5,5,0,276.6,False
CUST_01256_C1,CUST_01256,23,2027-12-17,2,2,0,146.9,False
CUST_01256_C1,CUST_01256,24,2028-01-17,2,2,0,68.0,True
CUST_01257_C1,CUST_01257,1,2026-02-23,4,4,0,270.3,False
CUST_01257_C1,CUST_01257,2,2026-03-23,0,0,0,0.0,False
CUST_01257_C1,CUST_01257,3,2026-04-23,2,0,2,0.0,False
CUST_01257_C1,CUST_01257,4,2026-05-23,0,0,0,0.0,False
CUST_01257_C1,CUST_01257,5,2026-06-23,8,8,0,398.9,False
CUST_01257_C1,CUST_01257,6,2026-07-23,1,1,0,25.6,True
CUST_01257_C1,CUST_01257,7,2026-08-23,1,1,0,93.7,False
CUST_01257_C1,CUST_01257,8,2026-09-23,1,1,0,112.5,False
CUST_01257_C1,CUST_01257,9,2026-10-23,1,0,1,0.0,False
CUST_01257_C1,CUST_01257,10,2026-11-23,0,0,0,0.0,False
CUST_01257_C1,CUST_01257,11,2026-12-23,6,5,1,353.5,False
CUST_01257_C1,CUST_01257,12,2027-01-23,3,3,0,183.2,True
CUST_01258_C1,CUST_01258,1,2024-07-04,2,2,0,54.2,False
CUST_01258_C1,CUST_01258,2,2024-08-04,4,4,0,80.6,False
CUST_01258_C1,CUST_01258,3,2024-09-04,1,1,0,31.8,False
CUST_01258_C1,CUST_01258,4,2024-10-04,1,1,0,19.3,True
CUST_01258_C1,CUST_01258,5,2024-11-04,3,3,0,71.0,False
CUST_01258_C1,CUST_01258,6,2024-12-04,1,1,0,16.0,False
CUST_01258_C1,CUST_01258,7,2025-01-04,5,5,0,195.3,False
CUST_01258_C1,CUST_01258,8,2025-02-04,2,2,0,33.9,False
CUST_01258_C1,CUST_01258,9,2025-03-04,2,2,0,32.0,False
CUST_01258_C1,CUST_01258,10,2025-04-04,3,3,0,69.0,False
CUST_01258_C1,CUST_01258,11,2025-05-04,0,0,0,0.0,False
CUST_01258_C1,CUST_01258,12,2025-06-04,3,3,0,51.7,True
CUST_01258_C1,CUST_01258,13,2025-07-04,0,0,0,0.0,False
CUST_01258_C1,CUST_01258,14,2025-08-04,2,1,1,18.1,False
CUST_01258_C1,CUST_01258,15,2025-09-04,6,6,0,100.6,False
CUST_01258_C1,CUST_01258,16,2025-10-04,1,1,0,17.8,True
CUST_01258_C1,CUST_01258,17,2025-11-04,1,1,0,12.6,False
CUST_01258_C1,CUST_01258,18,2025-12-04,4,4,0,74.3,False
CUST_01258_C1,CUST_01258,19,2026-01-04,2,2,0,23.8,False
CUST_01258_C1,CUST_01258,20,2026-02-04,4,4,0,119.7,True
CUST_01258_C1,CUST_01258,21,2026-03-04,3,3,0,69.6,False
CUST_01258_C1,CUST_01258,22,2026-04-04,3,3,0,77.2,False
CUST_01258_C1,CUST_01258,23,2026-05-04,2,1,1,24.9,False
CUST_01258_C1,CUST_01258,24,2026-06-04,3,3,0,71.2,True
CUST_01258_C1,CUST_01258,25,2026-07-04,2,2,0,53.1,False
CUST_01258_C1,CUST_01258,26,2026-08-04,2,1,1,23.1,False
CUST_01258_C1,CUST_01258,27,2026-09-04,1,1,0,10.1,False
CUST_01258_C1,CUST_01258,28,2026-10-04,4,4,0,74.3,True
CUST_01258_C1,CUST_01258,29,2026-11-04,3,3,0,46.8,False
CUST_01258_C1,CUST_01258,30,2026-12-04,1,1,0,8.1,False
CUST_01258_C1,CUST_01258,31,2027-01-04,3,2,1,54.9,False
CUST_01258_C1,CUST_01258,32,2027-02-04,3,2,1,55.9,True
CUST_01258_C1,CUST_01258,33,2027-03-04,1,1,0,15.7,False
CUST_01258_C1,CUST_01258,34,2027-04-04,1,1,0,13.1,False
CUST_01258_C1,CUST_01258,35,2027-05-04,0,0,0,0.0,False
CUST_01258_C1,CUST_01258,36,2027-06-04,1,1,0,9.3,True
CUST_01258_C2,CUST_01258,1,2027-07-05,3,3,0,123.7,False
CUST_01258_C2,CUST_01258,2,2027-08-05,1,1,0,13.1,False
CUST_01258_C2,CUST_01258,3,2027-09-05,2,2,0,35.0,False
CUST_01258_C2,CUST_01258,4,2027-10-05,4,4,0,84.0,True
CUST_01258_C2,CUST_01258,5,2027-11-05,2,2,0,42.4,False
CUST_01258_C2,CUST_01258,6,2027-12-05,1,1,0,27.9,False
CUST_01258_C2,CUST_01258,7,2028-01-05,4,4,0,98.8,False
CUST_01258_C2,CUST_01258,8,2028-02-05,2,2,0,48.5,True
CUST_01258_C2,CUST_01258,9,2028-03-05,2,2,0,25.1,False
CUST_01258_C2,CUST_01258,10,2028-04-05,2,2,0,28.4,False
CUST_01258_C2,CUST_01258,11,2028-05-05,1,1,0,11.2,False
CUST_01258_C2,CUST_01258,12,2028-06-05,2,2,0,58.8,False
CUST_01258_C3,CUST_01258,1,2028-07-06,1,1,0,19.7,False
CUST_01258_C3,CUST_01258,2,2028-08-06,1,1,0,16.5,False
CUST_01258_C3,CUST_01258,3,2028-09-06,3,3,0,66.6,False
CUST_01258_C3,CUST_01258,4,2028-10-06,0,0,0,0.0,True
CUST_01258_C3,CUST_01258,5,2028-11-06,2,2,0,64.6,False
CUST_01258_C3,CUST_01258,6,2028-12-06,2,2,0,49.9,False
CUST_01258_C3,CUST_01258,7,2029-01-06,2,2,0,71.0,False
CUST_01258_C3,CUST_01258,8,2029-02-06,5,5,0,106.9,True
CUST_01258_C3,CUST_01258,9,2029-03-06,4,4,0,109.8,False
CUST_01258_C3,CUST_01258,10,2029-04-06,2,1,1,13.2,False
CUST_01258_C3,CUST_01258,11,2029-05-06,3,3,0,103.4,False
CUST_01258_C3,CUST_01258,12,2029-06-06,2,2,0,27.8,True
CUST_01259_C1,CUST_01259,1,2026-03-04,3,3,0,85.1,False
CUST_01259_C1,CUST_01259,2,2026-04-04,1,1,0,26.5,False
CUST_01259_C1,CUST_01259,3,2026-05-04,3,3,0,45.9,False
CUST_01259_C1,CUST_01259,4,2026-06-04,1,1,0,58.9,False
CUST_01259_C1,CUST_01259,5,2026-07-04,3,3,0,61.7,False
CUST_01259_C1,CUST_01259,6,2026-08-04,3,3,0,76.8,False
CUST_01259_C1,CUST_01259,7,2026-09-04,2,2,0,82.8,False
CUST_01259_C1,CUST_01259,8,2026-10-04,1,1,0,17.8,True
CUST_01259_C1,CUST_01259,9,2026-11-04,5,3,2,69.2,False
CUST_01259_C1,CUST_01259,10,2026-12-04,3,3,0,53.1,False
CUST_01259_C1,CUST_01259,11,2027-01-04,6,6,0,162.5,False
CUST_01259_C1,CUST_01259,12,2027-02-04,1,0,1,0.0,True
CUST_01259_C1,CUST_01259,13,2027-03-04,2,2,0,44.4,False
CUST_01259_C1,CUST_01259,14,2027-04-04,0,0,0,0.0,False
CUST_01259_C1,CUST_01259,15,2027-05-04,5,5,0,107.1,False
CUST_01259_C1,CUST_01259,16,2027-06-04,3,3,0,47.4,True
CUST_01259_C1,CUST_01259,17,2027-07-04,1,1,0,12.8,False
CUST_01259_C1,CUST_01259,18,2027-08-04,2,2,0,62.9,False
CUST_01259_C1,CUST_01259,19,2027-09-04,1,1,0,40.3,False
CUST_01259_C1,CUST_01259,20,2027-10-04,3,3,0,70.0,True
CUST_01259_C1,CUST_01259,21,2027-11-04,2,2,0,80.9,False
CUST_01259_C1,CUST_01259,22,2027-12-04,1,1,0,34.9,False
CUST_01259_C1,CUST_01259,23,2028-01-04,2,2,0,34.7,False
CUST_01259_C1,CUST_01259,24,2028-02-04,1,1,0,31.2,True
CUST_01260_C1,CUST_01260,1,2025-01-09,2,2,0,40.9,False
CUST_01260_C1,CUST_01260,2,2025-02-09,2,2,0,21.3,False
CUST_01260_C1,CUST_01260,3,2025-03-09,2,2,0,27.7,False
CUST_01260_C1,CUST_01260,4,2025-04-09,4,3,1,64.5,True
CUST_01260_C1,CUST_01260,5,2025-05-09,1,1,0,19.3,False
CUST_01260_C1,CUST_01260,6,2025-06-09,4,4,0,87.1,False
CUST_01260_C1,CUST_01260,7,2025-07-09,2,2,0,72.6,False
CUST_01260_C1,CUST_01260,8,2025-08-09,1,1,0,8.8,True
CUST_01260_C1,CUST_01260,9,2025-09-09,3,3,0,95.0,False
CUST_01260_C1,CUST_01260,10,2025-10-09,1,1,0,16.6,False
CUST_01260_C1,CUST_01260,11,2025-11-09,0,0,0,0.0,False
CUST_01260_C1,CUST_01260,12,2025-12-09,2,2,0,42.5,True
CUST_01260_C1,CUST_01260,13,2026-01-09,2,2,0,32.5,False
CUST_01260_C1,CUST_01260,14,2026-02-09,1,1,0,7.8,False
CUST_01260_C1,CUST_01260,15,2026-03-09,2,2,0,44.9,False
CUST_01260_C1,CUST_01260,16,2026-04-09,4,4,0,60.1,True
CUST_01260_C1,CUST_01260,17,2026-05-09,1,1,0,19.5,False
CUST_01260_C1,CUST_01260,18,2026-06-09,5,5,0,117.7,False
CUST_01260_C1,CUST_01260,19,2026-07-09,2,2,0,31.2,False
CUST_01260_C1,CUST_01260,20,2026-08-09,1,1,0,39.3,True
CUST_01260_C1,CUST_01260,21,2026-09-09,1,1,0,49.3,False
CUST_01260_C1,CUST_01260,22,2026-10-09,4,4,0,129.4,False
CUST_01260_C1,CUST_01260,23,2026-11-09,4,4,0,119.9,False
CUST_01260_C1,CUST_01260,24,2026-12-09,3,3,0,84.3,True
CUST_01260_C2,CUST_01260,1,2027-01-10,3,1,2,46.2,False
CUST_01260_C2,CUST_01260,2,2027-02-10,3,3,0,206.9,False
CUST_01260_C2,CUST_01260,3,2027-03-10,5,5,0,345.7,False
CUST_01260_C2,CUST_01260,4,2027-04-10,3,3,0,257.2,False
CUST_01260_C2,CUST_01260,5,2027-05-10,0,0,0,0.0,False
CUST_01260_C2,CUST_01260,6,2027-06-10,4,3,1,234.0,True
CUST_01260_C2,CUST_01260,7,2027-07-10,3,3,0,81.8,False
CUST_01260_C2,CUST_01260,8,2027-08-10,5,3,2,114.1,False
CUST_01260_C2,CUST_01260,9,2027-09-10,4,4,0,107.7,False
CUST_01260_C2,CUST_01260,10,2027-10-10,3,2,1,92.5,False
CUST_01260_C2,CUST_01260,11,2027-11-10,1,1,0,40.4,False
CUST_01260_C2,CUST_01260,12,2027-12-10,2,2,0,83.0,True
CUST_01261_C1,CUST_01261,1,2023-07-09,4,4,0,144.7,False
CUST_01261_C1,CUST_01261,2,2023-08-09,4,4,0,74.9,False
CUST_01261_C1,CUST_01261,3,2023-09-09,2,2,0,62.7,False
CUST_01261_C1,CUST_01261,4,2023-10-09,6,6,0,160.5,True
CUST_01261_C1,CUST_01261,5,2023-11-09,6,6,0,161.7,False
CUST_01261_C1,CUST_01261,6,2023-12-09,3,2,1,25.0,False
CUST_01261_C1,CUST_01261,7,2024-01-09,2,2,0,32.0,False
CUST_01261_C1,CUST_01261,8,2024-02-09,2,2,0,47.9,True
CUST_01261_C1,CUST_01261,9,2024-03-09,4,4,0,70.7,False
CUST_01261_C1,CUST_01261,10,2024-04-09,2,2,0,84.6,False
CUST_01261_C1,CUST_01261,11,2024-05-09,2,2,0,40.0,False
CUST_01261_C1,CUST_01261,12,2024-06-09,2,2,0,79.9,True
CUST_01261_C2,CUST_01261,1,2024-07-10,0,0,0,0.0,False
CUST_01261_C2,CUST_01261,2,2024-08-10,3,3,0,280.8,False
CUST_01261_C2,CUST_01261,3,2024-09-10,2,2,0,59.4,False
CUST_01261_C2,CUST_01261,4,2024-10-10,1,1,0,89.9,False
CUST_01261_C2,CUST_01261,5,2024-11-10,2,2,0,120.3,False
CUST_01261_C2,CUST_01261,6,2024-12-10,5,5,0,193.5,True
CUST_01261_C2,CUST_01261,7,2025-01-10,2,2,0,167.5,False
CUST_01261_C2,CUST_01261,8,2025-02-10,3,2,1,88.5,False
CUST_01261_C2,CUST_01261,9,2025-03-10,5,3,2,301.6,False
CUST_01261_C2,CUST_01261,10,2025-04-10,0,0,0,0.0,False
CUST_01261_C2,CUST_01261,11,2025-05-10,2,2,0,109.7,False
CUST_01261_C2,CUST_01261,12,2025-06-10,2,2,0,66.0,True
CUST_01261_C2,CUST_01261,13,2025-07-10,1,1,0,146.2,False
CUST_01261_C2,CUST_01261,14,2025-08-10,3,3,0,169.8,False
CUST_01261_C2,CUST_01261,15,2025-09-10,2,2,0,62.7,False
CUST_01261_C2,CUST_01261,16,2025-10-10,3,2,1,165.0,False
CUST_01261_C2,CUST_01261,17,2025-11-10,0,0,0,0.0,False
CUST_01261_C2,CUST_01261,18,2025-12-10,2,2,0,72.7,True
CUST_01261_C2,CUST_01261,19,2026-01-10,2,2,0,69.9,False
CUST_01261_C2,CUST_01261,20,2026-02-10,1,0,1,0.0,False
CUST_01261_C2,CUST_01261,21,2026-03-10,1,1,0,73.2,False
CUST_01261_C2,CUST_01261,22,2026-04-10,1,1,0,84.2,False
CUST_01261_C2,CUST_01261,23,2026-05-10,2,2,0,195.1,False
CUST_01261_C2,CUST_01261,24,2026-06-10,0,0,0,0.0,True
CUST_01261_C3,CUST_01261,1,2026-07-11,2,2,0,65.1,False
CUST_01261_C3,CUST_01261,2,2026-08-11,4,4,0,56.1,False
CUST_01261_C3,CUST_01261,3,2026-09-11,4,4,0,75.8,False
CUST_01261_C3,CUST_01261,4,2026-10-11,3,3,0,71.6,True
CUST_01261_C3,CUST_01261,5,2026-11-11,1,1,0,12.8,False
CUST_01261_C3,CUST_01261,6,2026-12-11,1,1,0,15.0,False
CUST_01261_C3,CUST_01261,7,2027-01-11,3,3,0,63.5,False
CUST_01261_C3,CUST_01261,8,2027-02-11,3,3,0,61.0,True
CUST_01261_C3,CUST_01261,9,2027-03-11,0,0,0,0.0,False
CUST_01261_C3,CUST_01261,10,2027-04-11,2,2,0,32.2,False
CUST_01261_C3,CUST_01261,11,2027-05-11,1,1,0,20.3,False
CUST_01261_C3,CUST_01261,12,2027-06-11,1,1,0,13.5,True
CUST_01262_C1,CUST_01262,1,2024-06-21,3,3,0,77.1,False
CUST_01262_C1,CUST_01262,2,2024-07-21,0,0,0,0.0,False
CUST_01262_C1,CUST_01262,3,2024-08-21,3,2,1,103.0,False
CUST_01262_C1,CUST_01262,4,2024-09-21,4,4,0,322.3,False
CUST_01262_C1,CUST_01262,5,2024-10-21,3,3,0,163.0,False
CUST_01262_C1,CUST_01262,6,2024-11-21,0,0,0,0.0,False
CUST_01262_C1,CUST_01262,7,2024-12-21,6,5,1,226.5,False
CUST_01262_C1,CUST_01262,8,2025-01-21,3,3,0,213.3,False
CUST_01262_C1,CUST_01262,9,2025-02-21,3,3,0,99.6,False
CUST_01262_C1,CUST_01262,10,2025-03-21,0,0,0,0.0,False
CUST_01262_C1,CUST_01262,11,2025-04-21,4,3,1,219.9,False
CUST_01262_C1,CUST_01262,12,2025-05-21,2,0,2,0.0,False
CUST_01262_C1,CUST_01262,13,2025-06-21,3,3,0,309.4,False
CUST_01262_C1,CUST_01262,14,2025-07-21,2,2,0,168.6,False
CUST_01262_C1,CUST_01262,15,2025-08-21,0,0,0,0.0,False
CUST_01262_C1,CUST_01262,16,2025-09-21,3,2,1,70.9,False
CUST_01262_C1,CUST_01262,17,2025-10-21,4,4,0,379.0,False
CUST_01262_C1,CUST_01262,18,2025-11-21,2,2,0,156.5,True
CUST_01262_C1,CUST_01262,19,2025-12-21,4,3,1,94.5,False
CUST_01262_C1,CUST_01262,20,2026-01-21,1,1,0,44.6,False
CUST_01262_C1,CUST_01262,21,2026-02-21,0,0,0,0.0,False
CUST_01262_C1,CUST_01262,22,2026-03-21,1,1,0,138.2,False
CUST_01262_C1,CUST_01262,23,2026-04-21,3,2,1,124.5,False
CUST_01262_C1,CUST_01262,24,2026-05-21,4,4,0,190.9,True
CUST_01263_C1,CUST_01263,1,2026-03-02,8,7,1,373.2,False
CUST_01263_C1,CUST_01263,2,2026-04-02,6,5,1,231.9,False
CUST_01263_C1,CUST_01263,3,2026-05-02,1,1,0,22.9,False
CUST_01263_C1,CUST_01263,4,2026-06-02,2,0,2,0.0,False
CUST_01263_C1,CUST_01263,5,2026-07-02,4,3,1,269.8,False
CUST_01263_C1,CUST_01263,6,2026-08-02,6,6,0,432.4,False
CUST_01263_C1,CUST_01263,7,2026-09-02,5,2,3,72.8,False
CUST_01263_C1,CUST_01263,8,2026-10-02,0,0,0,0.0,False
CUST_01263_C1,CUST_01263,9,2026-11-02,4,4,0,233.7,False
CUST_01263_C1,CUST_01263,10,2026-12-02,5,3,2,307.2,False
CUST_01263_C1,CUST_01263,11,2027-01-02,4,2,2,105.8,False
CUST_01263_C1,CUST_01263,12,2027-02-02,4,4,0,278.2,True
CUST_01263_C1,CUST_01263,13,2027-03-02,3,2,1,131.8,False
CUST_01263_C1,CUST_01263,14,2027-04-02,3,2,1,64.6,False
CUST_01263_C1,CUST_01263,15,2027-05-02,3,2,1,126.2,False
CUST_01263_C1,CUST_01263,16,2027-06-02,7,5,2,316.3,False
CUST_01263_C1,CUST_01263,17,2027-07-02,4,4,0,146.9,False
CUST_01263_C1,CUST_01263,18,2027-08-02,4,4,0,132.1,True
CUST_01263_C1,CUST_01263,19,2027-09-02,4,3,1,262.5,False
CUST_01263_C1,CUST_01263,20,2027-10-02,4,3,1,128.0,False
CUST_01263_C1,CUST_01263,21,2027-11-02,1,1,0,42.4,False
CUST_01263_C1,CUST_01263,22,2027-12-02,4,3,1,189.5,False
CUST_01263_C1,CUST_01263,23,2028-01-02,4,1,3,37.5,False
CUST_01263_C1,CUST_01263,24,2028-02-02,8,6,2,392.6,True
CUST_01263_C1,CUST_01263,25,2028-03-02,4,3,1,109.3,False
CUST_01263_C1,CUST_01263,26,2028-04-02,3,3,0,254.8,False
CUST_01263_C1,CUST_01263,27,2028-05-02,6,5,1,503.1,False
CUST_01263_C1,CUST_01263,28,2028-06-02,5,4,1,176.2,False
CUST_01263_C1,CUST_01263,29,2028-07-02,3,1,2,73.7,False
CUST_01263_C1,CUST_01263,30,2028-08-02,0,0,0,0.0,True
CUST_01263_C1,CUST_01263,31,2028-09-02,3,2,1,92.1,False
CUST_01263_C1,CUST_01263,32,2028-10-02,4,4,0,308.8,False
CUST_01263_C1,CUST_01263,33,2028-11-02,12,10,2,559.3,False
CUST_01263_C1,CUST_01263,34,2028-12-02,8,5,3,276.0,False
CUST_01263_C1,CUST_01263,35,2029-01-02,3,1,2,29.9,False
CUST_01263_C1,CUST_01263,36,2029-02-02,1,1,0,100.2,True
CUST_01263_C2,CUST_01263,1,2029-03-03,4,3,1,116.6,False
CUST_01263_C2,CUST_01263,2,2029-04-03,2,2,0,98.7,False
CUST_01263_C2,CUST_01263,3,2029-05-03,7,6,1,381.9,False
CUST_01263_C2,CUST_01263,4,2029-06-03,9,5,4,290.8,False
CUST_01263_C2,CUST_01263,5,2029-07-03,2,2,0,139.9,False
CUST_01263_C2,CUST_01263,6,2029-08-03,2,2,0,79.7,True
CUST_01263_C2,CUST_01263,7,2029-09-03,12,9,3,505.5,False
CUST_01263_C2,CUST_01263,8,2029-10-03,6,4,2,334.2,False
CUST_01263_C2,CUST_01263,9,2029-11-03,9,7,2,426.9,False
CUST_01263_C2,CUST_01263,10,2029-12-03,5,5,0,267.5,False
CUST_01263_C2,CUST_01263,11,2030-01-03,5,3,2,169.4,False
CUST_01263_C2,CUST_01263,12,2030-02-03,6,5,1,312.7,True
CUST_01264_C1,CUST_01264,1,2023-03-14,2,2,0,27.1,False
CUST_01264_C1,CUST_01264,2,2023-04-14,2,2,0,51.3,False
CUST_01264_C1,CUST_01264,3,2023-05-14,5,4,1,144.9,False
CUST_01264_C1,CUST_01264,4,2023-06-14,5,4,1,201.5,True
CUST_01264_C1,CUST_01264,5,2023-07-14,2,2,0,33.1,False
CUST_01264_C1,CUST_01264,6,2023-08-14,2,2,0,48.1,False
CUST_01264_C1,CUST_01264,7,2023-09-14,1,1,0,15.1,False
CUST_01264_C1,CUST_01264,8,2023-10-14,2,2,0,84.5,False
CUST_01264_C1,CUST_01264,9,2023-11-14,4,3,1,70.0,False
CUST_01264_C1,CUST_01264,10,2023-12-14,3,2,1,47.3,False
CUST_01264_C1,CUST_01264,11,2024-01-14,6,6,0,173.7,False
CUST_01264_C1,CUST_01264,12,2024-02-14,3,3,0,48.4,True
CUST_01264_C1,CUST_01264,13,2024-03-14,4,4,0,73.9,False
CUST_01264_C1,CUST_01264,14,2024-04-14,3,3,0,43.2,False
CUST_01264_C1,CUST_01264,15,2024-05-14,3,3,0,79.1,False
CUST_01264_C1,CUST_01264,16,2024-06-14,1,1,0,21.3,False
CUST_01264_C1,CUST_01264,17,2024-07-14,3,3,0,47.0,False
CUST_01264_C1,CUST_01264,18,2024-08-14,4,4,0,87.6,False
CUST_01264_C1,CUST_01264,19,2024-09-14,3,3,0,67.7,False
CUST_01264_C1,CUST_01264,20,2024-10-14,1,1,0,33.0,True
CUST_01264_C1,CUST_01264,21,2024-11-14,0,0,0,0.0,False
CUST_01264_C1,CUST_01264,22,2024-12-14,2,2,0,37.6,False
CUST_01264_C1,CUST_01264,23,2025-01-14,1,1,0,34.2,False
CUST_01264_C1,CUST_01264,24,2025-02-14,6,5,1,80.4,True
CUST_01265_C1,CUST_01265,1,2025-12-23,3,1,2,39.0,False
CUST_01265_C1,CUST_01265,2,2026-01-23,5,4,1,176.4,False
CUST_01265_C1,CUST_01265,3,2026-02-23,4,3,1,74.5,False
CUST_01265_C1,CUST_01265,4,2026-03-23,0,0,0,0.0,False
CUST_01265_C1,CUST_01265,5,2026-04-23,2,2,0,80.5,False
CUST_01265_C1,CUST_01265,6,2026-05-23,8,8,0,519.3,True
CUST_01265_C1,CUST_01265,7,2026-06-23,0,0,0,0.0,False
