contract_id,customer_id,month_index,month_date,actual_monthly_cost,commitment_utilization_rate,idle_resource_ratio,downtime_minutes
CUST_01244_C1,CUST_01244,31,2028-02-25,2252173,0.9405,0.0975,31
CUST_01244_C1,CUST_01244,32,2028-03-25,2620834,0.5918,0.1443,40
CUST_01244_C1,CUST_01244,33,2028-04-25,2183752,0.6802,0.2004,54
CUST_01244_C1,CUST_01244,34,2028-05-25,2300684,0.792,0.2103,50
CUST_01244_C1,CUST_01244,35,2028-06-25,2490383,0.8908,0.1853,51
CUST_01244_C1,CUST_01244,36,2028-07-25,2522007,0.6788,0.1386,42
CUST_01245_C1,CUST_01245,1,2026-02-20,2167530,0.6392,0.1917,32
CUST_01245_C1,CUST_01245,2,2026-03-20,2208089,0.6826,0.2532,56
CUST_01245_C1,CUST_01245,3,2026-04-20,2037796,0.5301,0.1645,54
CUST_01245_C1,CUST_01245,4,2026-05-20,2280418,0.7912,0.2748,53
CUST_01245_C1,CUST_01245,5,2026-06-20,2159903,0.735,0.2085,43
CUST_01245_C1,CUST_01245,6,2026-07-20,2285502,0.7044,0.3323,51
CUST_01245_C1,CUST_01245,7,2026-08-20,2272441,0.5415,0.2999,64
CUST_01245_C1,CUST_01245,8,2026-09-20,2404460,0.7416,0.0984,48
CUST_01245_C1,CUST_01245,9,2026-10-20,2257406,0.643,0.2027,40
CUST_01245_C1,CUST_01245,10,2026-11-20,2401256,0.6679,0.2109,64
CUST_01245_C1,CUST_01245,11,2026-12-20,2326337,0.7198,0.2964,78
CUST_01245_C1,CUST_01245,12,2027-01-20,2307828,0.8021,0.1366,49
CUST_01245_C1,CUST_01245,13,2027-02-20,2277544,0.5247,0.2989,63
CUST_01245_C1,CUST_01245,14,2027-03-20,2109197,0.7699,0.2392,44
CUST_01245_C1,CUST_01245,15,2027-04-20,2325305,0.8528,0.259,40
CUST_01245_C1,CUST_01245,16,2027-05-20,2537705,0.8509,0.2933,64
CUST_01245_C1,CUST_01245,17,2027-06-20,2419637,0.669,0.1896,55
CUST_01245_C1,CUST_01245,18,2027-07-20,2494085,0.5691,0.2308,63
CUST_01245_C1,CUST_01245,19,2027-08-20,2369383,0.7773,0.2599,50
CUST_01245_C1,CUST_01245,20,2027-09-20,2439908,0.7924,0.2574,45
CUST_01245_C1,CUST_01245,21,2027-10-20,2509144,0.7199,0.2295,51
CUST_01245_C1,CUST_01245,22,2027-11-20,2402830,0.5676,0.1789,56
CUST_01245_C1,CUST_01245,23,2027-12-20,2448614,0.7382,0.2683,38
CUST_01245_C1,CUST_01245,24,2028-01-20,2452331,0.5819,0.4016,47
CUST_01245_C1,CUST_01245,25,2028-02-20,2184412,0.7016,0.2966,43
CUST_01245_C1,CUST_01245,26,2028-03-20,2437747,0.642,0.1539,45
CUST_01245_C1,CUST_01245,27,2028-04-20,2447090,0.6133,0.228,51
CUST_01245_C1,CUST_01245,28,2028-05-20,2478180,0.67,0.3209,50
CUST_01245_C1,CUST_01245,29,2028-06-20,2623043,0.47,0.3919,62
CUST_01245_C1,CUST_01245,30,2028-07-20,2577323,0.5598,0.2507,50
CUST_01245_C1,CUST_01245,31,2028-08-20,2823188,0.6561,0.3836,53
CUST_01245_C1,CUST_01245,32,2028-09-20,2478384,0.6156,0.2509,41
CUST_01245_C1,CUST_01245,33,2028-10-20,2634820,0.5967,0.3504,52
CUST_01245_C1,CUST_01245,34,2028-11-20,2411023,0.5472,0.2524,34
CUST_01245_C1,CUST_01245,35,2028-12-20,2505053,0.6588,0.2401,42
CUST_01245_C1,CUST_01245,36,2029-01-20,2529458,0.5998,0.1578,51
CUST_01246_C1,CUST_01246,1,2023-01-25,3175924,0.8105,0.1869,39
CUST_01246_C1,CUST_01246,2,2023-02-25,3174072,0.7898,0.3296,36
CUST_01246_C1,CUST_01246,3,2023-03-25,3256761,0.8059,0.1807,43
CUST_01246_C1,CUST_01246,4,2023-04-25,3287534,0.7405,0.1803,43
CUST_01246_C1,CUST_01246,5,2023-05-25,3291372,0.6728,0.22,30
CUST_01246_C1,CUST_01246,6,2023-06-25,3554356,0.76,0.2966,53
CUST_01246_C1,CUST_01246,7,2023-07-25,3356696,0.7231,0.2197,56
CUST_01246_C1,CUST_01246,8,2023-08-25,3259405,0.7622,0.238,60
CUST_01246_C1,CUST_01246,9,2023-09-25,3549484,0.6467,0.2331,47
CUST_01246_C1,CUST_01246,10,2023-10-25,3223571,0.7443,0.2288,28
CUST_01246_C1,CUST_01246,11,2023-11-25,3408327,0.6281,0.259,39
CUST_01246_C1,CUST_01246,12,2023-12-25,3314600,0.6461,0.342,45
CUST_01247_C1,CUST_01247,1,2026-07-13,3259932,0.9826,0.0248,24
CUST_01247_C1,CUST_01247,2,2026-08-13,3440344,0.7647,0.3453,42
CUST_01247_C1,CUST_01247,3,2026-09-13,3324580,0.8549,0.2899,31
CUST_01247_C1,CUST_01247,4,2026-10-13,3296569,0.9102,0.2237,24
CUST_01247_C1,CUST_01247,5,2026-11-13,3578099,0.566,0.2241,24
CUST_01247_C1,CUST_01247,6,2026-12-13,3492647,0.8605,0.0498,30
CUST_01247_C1,CUST_01247,7,2027-01-13,3361081,0.8653,0.3781,30
CUST_01247_C1,CUST_01247,8,2027-02-13,3096272,0.8585,0.0578,26
CUST_01247_C1,CUST_01247,9,2027-03-13,3382592,0.9635,0.1879,25
CUST_01247_C1,CUST_01247,10,2027-04-13,3614882,0.8514,0.2769,21
CUST_01247_C1,CUST_01247,11,2027-05-13,3306697,0.9728,0.148,19
CUST_01247_C1,CUST_01247,12,2027-06-13,3382101,0.9452,0.0821,32
CUST_01247_C1,CUST_01247,13,2027-07-13,3677488,0.7717,0.2172,36
CUST_01247_C1,CUST_01247,14,2027-08-13,3224934,0.8268,0.0,30
CUST_01247_C1,CUST_01247,15,2027-09-13,3524092,0.8113,0.0,20
CUST_01247_C1,CUST_01247,16,2027-10-13,3705518,0.8169,0.234,32
CUST_01247_C1,CUST_01247,17,2027-11-13,3831927,0.7944,0.2582,30
CUST_01247_C1,CUST_01247,18,2027-12-13,3689979,0.7528,0.055,40
CUST_01247_C1,CUST_01247,19,2028-01-13,3341452,0.8834,0.173,26
CUST_01247_C1,CUST_01247,20,2028-02-13,3495757,0.695,0.1483,37
CUST_01247_C1,CUST_01247,21,2028-03-13,3712208,0.6381,0.1931,34
CUST_01247_C1,CUST_01247,22,2028-04-13,3586906,0.7908,0.173,21
CUST_01247_C1,CUST_01247,23,2028-05-13,3667656,0.7775,0.1979,28
CUST_01247_C1,CUST_01247,24,2028-06-13,3661961,0.8906,0.1837,22
CUST_01247_C1,CUST_01247,25,2028-07-13,3762190,0.7516,0.0666,32
CUST_01247_C1,CUST_01247,26,2028-08-13,3915812,0.7232,0.1107,33
CUST_01247_C1,CUST_01247,27,2028-09-13,3629518,0.8781,0.1707,27
CUST_01247_C1,CUST_01247,28,2028-10-13,3879811,0.8427,0.2243,21
CUST_01247_C1,CUST_01247,29,2028-11-13,3673471,0.7262,0.1016,29
CUST_01247_C1,CUST_01247,30,2028-12-13,3695939,0.8431,0.0873,23
CUST_01247_C1,CUST_01247,31,2029-01-13,3732752,0.5677,0.0991,25
CUST_01247_C1,CUST_01247,32,2029-02-13,3781931,0.7777,0.0737,27
CUST_01247_C1,CUST_01247,33,2029-03-13,3970616,0.795,0.3688,31
CUST_01247_C1,CUST_01247,34,2029-04-13,3898612,0.8308,0.1784,31
CUST_01247_C1,CUST_01247,35,2029-05-13,3701988,0.8938,0.1784,34
CUST_01247_C1,CUST_01247,36,2029-06-13,4155993,0.7217,0.1852,35
CUST_01247_C2,CUST_01247,1,2029-07-14,4874606,0.7585,0.154,35
CUST_01247_C2,CUST_01247,2,2029-08-14,5312724,0.7424,0.2308,30
CUST_01247_C2,CUST_01247,3,2029-09-14,4852755,0.7444,0.3385,33
CUST_01247_C2,CUST_01247,4,2029-10-14,5000469,0.839,0.2354,27
CUST_01247_C2,CUST_01247,5,2029-11-14,5268857,0.7809,0.223,21
CUST_01247_C2,CUST_01247,6,2029-12-14,4932242,0.6966,0.2942,43
CUST_01247_C2,CUST_01247,7,2030-01-14,4876860,0.7115,0.1689,27
CUST_01247_C2,CUST_01247,8,2030-02-14,5246387,0.7607,0.222,33
CUST_01247_C2,CUST_01247,9,2030-03-14,4633330,0.7281,0.0824,47
CUST_01247_C2,CUST_01247,10,2030-04-14,5156078,0.869,0.2871,35
CUST_01247_C2,CUST_01247,11,2030-05-14,4835642,0.8718,0.133,33
CUST_01247_C2,CUST_01247,12,2030-06-14,4821737,0.8121,0.1933,38
CUST_01248_C1,CUST_01248,1,2025-12-20,5237433,0.7135,0.2386,29
CUST_01248_C1,CUST_01248,2,2026-01-20,4901373,0.8746,0.2055,22
CUST_01248_C1,CUST_01248,3,2026-02-20,4783075,0.7648,0.0832,29
CUST_01248_C1,CUST_01248,4,2026-03-20,4933731,0.9667,0.1305,21
CUST_01248_C1,CUST_01248,5,2026-04-20,4886783,0.8543,0.1045,26
CUST_01248_C1,CUST_01248,6,2026-05-20,5149639,0.6472,0.1224,32
CUST_01248_C1,CUST_01248,7,2026-06-20,4894909,0.828,0.182,25
CUST_01248_C1,CUST_01248,8,2026-07-20,4975928,0.833,0.0667,25
CUST_01248_C1,CUST_01248,9,2026-08-20,5023157,0.6898,0.1243,23
CUST_01248_C1,CUST_01248,10,2026-09-20,5000744,1.0014,0.0196,18
CUST_01248_C1,CUST_01248,11,2026-10-20,5325975,0.7531,0.3125,34
CUST_01248_C1,CUST_01248,12,2026-11-20,4816768,0.8596,0.0946,24
CUST_01249_C1,CUST_01249,1,2025-01-22,3116930,0.7714,0.3561,53
CUST_01249_C1,CUST_01249,2,2025-02-22,3036068,0.6705,0.2227,58
CUST_01249_C1,CUST_01249,3,2025-03-22,3594098,0.4343,0.2559,44
CUST_01249_C1,CUST_01249,4,2025-04-22,3080765,0.7308,0.2544,39
CUST_01249_C1,CUST_01249,5,2025-05-22,3350520,0.5895,0.2567,62
CUST_01249_C1,CUST_01249,6,2025-06-22,3268363,0.5182,0.2334,88
CUST_01249_C1,CUST_01249,7,2025-07-22,3493942,0.5462,0.3317,51
CUST_01249_C1,CUST_01249,8,2025-08-22,3281865,0.7317,0.4038,43
CUST_01249_C1,CUST_01249,9,2025-09-22,3192640,0.7414,0.2496,54
CUST_01249_C1,CUST_01249,10,2025-10-22,3032494,0.6582,0.4088,46
CUST_01249_C1,CUST_01249,11,2025-11-22,3634572,0.5684,0.3368,52
CUST_01249_C1,CUST_01249,12,2025-12-22,3369361,0.4589,0.2439,57
CUST_01249_C1,CUST_01249,13,2026-01-22,3335581,0.7101,0.2449,49
CUST_01249_C1,CUST_01249,14,2026-02-22,3002724,0.608,0.2805,40
CUST_01249_C1,CUST_01249,15,2026-03-22,3453819,0.5938,0.4885,74
CUST_01249_C1,CUST_01249,16,2026-04-22,3267828,0.5403,0.122,49
CUST_01249_C1,CUST_01249,17,2026-05-22,3534345,0.5821,0.1214,48
CUST_01249_C1,CUST_01249,18,2026-06-22,3323284,0.6255,0.3717,44
CUST_01249_C1,CUST_01249,19,2026-07-22,3538329,0.6583,0.258,61
CUST_01249_C1,CUST_01249,20,2026-08-22,3455801,0.6517,0.2368,44
CUST_01249_C1,CUST_01249,21,2026-09-22,3448475,0.7815,0.2203,63
CUST_01249_C1,CUST_01249,22,2026-10-22,3474636,0.5187,0.3812,74
CUST_01249_C1,CUST_01249,23,2026-11-22,3617557,0.6208,0.1763,64
CUST_01249_C1,CUST_01249,24,2026-12-22,3482690,0.7331,0.1307,40
CUST_01250_C1,CUST_01250,1,2025-04-24,4860317,0.7814,0.191,32
CUST_01250_C1,CUST_01250,2,2025-05-24,4952400,0.7533,0.3069,24
CUST_01250_C1,CUST_01250,3,2025-06-24,4794746,0.6872,0.1673,18
CUST_01250_C1,CUST_01250,4,2025-07-24,4869333,0.6557,0.4259,25
CUST_01250_C1,CUST_01250,5,2025-08-24,4954147,0.8446,0.2025,26
CUST_01250_C1,CUST_01250,6,2025-09-24,5152254,0.7639,0.1037,16
CUST_01250_C1,CUST_01250,7,2025-10-24,4692166,0.7129,0.2127,22
CUST_01250_C1,CUST_01250,8,2025-11-24,4844777,0.7237,0.2732,17
CUST_01250_C1,CUST_01250,9,2025-12-24,4811787,0.6224,0.112,12
CUST_01250_C1,CUST_01250,10,2026-01-24,4552793,0.5933,0.2112,19
CUST_01250_C1,CUST_01250,11,2026-02-24,4963985,0.7037,0.3054,22
CUST_01250_C1,CUST_01250,12,2026-03-24,4737505,0.7125,0.2358,19
CUST_01250_C1,CUST_01250,13,2026-04-24,5011717,0.7276,0.2179,35
CUST_01250_C1,CUST_01250,14,2026-05-24,5094537,0.7764,0.2416,23
CUST_01250_C1,CUST_01250,15,2026-06-24,5047649,0.8016,0.2515,21
CUST_01250_C1,CUST_01250,16,2026-07-24,4919934,0.8023,0.2858,32
CUST_01250_C1,CUST_01250,17,2026-08-24,4979394,0.9005,0.2287,19
CUST_01250_C1,CUST_01250,18,2026-09-24,4786212,0.6474,0.2101,24
CUST_01250_C1,CUST_01250,19,2026-10-24,5164426,0.6874,0.2139,17
CUST_01250_C1,CUST_01250,20,2026-11-24,5012335,0.7179,0.2451,27
CUST_01250_C1,CUST_01250,21,2026-12-24,5182855,0.9876,0.2621,18
CUST_01250_C1,CUST_01250,22,2027-01-24,5287356,0.7888,0.2038,12
CUST_01250_C1,CUST_01250,23,2027-02-24,5163463,0.846,0.24,16
CUST_01250_C1,CUST_01250,24,2027-03-24,5188870,0.6936,0.0554,29
CUST_01251_C1,CUST_01251,1,2022-03-08,2598260,0.6123,0.1739,40
CUST_01251_C1,CUST_01251,2,2022-04-08,2570565,0.6806,0.2178,30
CUST_01251_C1,CUST_01251,3,2022-05-08,2442860,0.8324,0.2042,30
CUST_01251_C1,CUST_01251,4,2022-06-08,2472437,0.7739,0.1481,33
CUST_01251_C1,CUST_01251,5,2022-07-08,2736589,0.864,0.3229,43
CUST_01251_C1,CUST_01251,6,2022-08-08,2682314,0.7029,0.0583,48
CUST_01251_C1,CUST_01251,7,2022-09-08,2508459,0.8578,0.1482,27
CUST_01251_C1,CUST_01251,8,2022-10-08,2702984,0.6023,0.1158,46
CUST_01251_C1,CUST_01251,9,2022-11-08,2838787,0.6616,0.0936,36
CUST_01251_C1,CUST_01251,10,2022-12-08,2752649,0.8067,0.1593,25
CUST_01251_C1,CUST_01251,11,2023-01-08,2786817,0.8309,0.1366,51
CUST_01251_C1,CUST_01251,12,2023-02-08,2821440,0.7347,0.4095,50
CUST_01251_C1,CUST_01251,13,2023-03-08,2972282,0.584,0.2446,69
CUST_01251_C1,CUST_01251,14,2023-04-08,2834139,0.7179,0.1862,34
CUST_01251_C1,CUST_01251,15,2023-05-08,2656984,0.6349,0.2374,37
CUST_01251_C1,CUST_01251,16,2023-06-08,2786607,0.822,0.1879,30
CUST_01251_C1,CUST_01251,17,2023-07-08,2703829,0.7775,0.0,39
CUST_01251_C1,CUST_01251,18,2023-08-08,2797159,0.867,0.339,34
CUST_01251_C1,CUST_01251,19,2023-09-08,2713819,0.9221,0.3206,50
CUST_01251_C1,CUST_01251,20,2023-10-08,2778105,0.6039,0.1695,45
CUST_01251_C1,CUST_01251,21,2023-11-08,2729796,0.7947,0.1755,34
CUST_01251_C1,CUST_01251,22,2023-12-08,2803969,0.7936,0.2499,36
CUST_01251_C1,CUST_01251,23,2024-01-08,2703808,0.6472,0.2033,22
CUST_01251_C1,CUST_01251,24,2024-02-08,2796511,0.8646,0.2654,38
CUST_01251_C1,CUST_01251,25,2024-03-08,3008875,0.7861,0.1967,39
CUST_01251_C1,CUST_01251,26,2024-04-08,3068029,0.8319,0.2631,33
CUST_01251_C1,CUST_01251,27,2024-05-08,2819229,0.7105,0.3311,35
CUST_01251_C1,CUST_01251,28,2024-06-08,2777730,0.8598,0.3337,32
CUST_01251_C1,CUST_01251,29,2024-07-08,2892345,0.739,0.1307,32
CUST_01251_C1,CUST_01251,30,2024-08-08,2860600,0.6233,0.2,41
CUST_01251_C1,CUST_01251,31,2024-09-08,2762261,0.8757,0.1777,39
CUST_01251_C1,CUST_01251,32,2024-10-08,2776511,0.6247,0.2909,32
CUST_01251_C1,CUST_01251,33,2024-11-08,2838855,0.8093,0.2099,30
CUST_01251_C1,CUST_01251,34,2024-12-08,3115015,0.6559,0.2815,57
CUST_01251_C1,CUST_01251,35,2025-01-08,3000756,0.9431,0.2984,38
CUST_01251_C1,CUST_01251,36,2025-02-08,2985560,0.7186,0.2533,53
CUST_01251_C2,CUST_01251,1,2025-03-09,3001837,0.7268,0.2889,45
CUST_01251_C2,CUST_01251,2,2025-04-09,2721080,0.7682,0.1666,38
CUST_01251_C2,CUST_01251,3,2025-05-09,3073265,0.7672,0.127,41
CUST_01251_C2,CUST_01251,4,2025-06-09,2960059,0.8263,0.1346,33
CUST_01251_C2,CUST_01251,5,2025-07-09,2980061,0.6894,0.2251,28
CUST_01251_C2,CUST_01251,6,2025-08-09,3187919,0.8111,0.2346,33
CUST_01251_C2,CUST_01251,7,2025-09-09,2939736,0.6227,0.2998,46
CUST_01251_C2,CUST_01251,8,2025-10-09,3272249,0.813,0.097,33
CUST_01251_C2,CUST_01251,9,2025-11-09,2909348,0.916,0.1711,47
CUST_01251_C2,CUST_01251,10,2025-12-09,3178063,0.8424,0.2404,40
CUST_01251_C2,CUST_01251,11,2026-01-09,3107273,0.6834,0.2248,42
CUST_01251_C2,CUST_01251,12,2026-02-09,2935764,0.6374,0.199,40
CUST_01251_C2,CUST_01251,13,2026-03-09,2821115,0.7093,0.2385,29
CUST_01251_C2,CUST_01251,14,2026-04-09,2933293,0.7317,0.3275,34
CUST_01251_C2,CUST_01251,15,2026-05-09,2989567,0.6941,0.2766,46
CUST_01251_C2,CUST_01251,16,2026-06-09,3126591,0.8031,0.2287,34
CUST_01251_C2,CUST_01251,17,2026-07-09,2966348,0.6746,0.1804,29
CUST_01251_C2,CUST_01251,18,2026-08-09,2999165,0.8381,0.0416,30
CUST_01251_C2,CUST_01251,19,2026-09-09,3461375,0.6038,0.2025,44
CUST_01251_C2,CUST_01251,20,2026-10-09,2954963,0.6886,0.2497,33
CUST_01251_C2,CUST_01251,21,2026-11-09,3003543,0.6022,0.154,36
CUST_01251_C2,CUST_01251,22,2026-12-09,3076926,0.8444,0.1828,31
CUST_01251_C2,CUST_01251,23,2027-01-09,3376924,0.7519,0.1735,43
CUST_01251_C2,CUST_01251,24,2027-02-09,3313265,0.7475,0.2919,37
CUST_01252_C1,CUST_01252,1,2022-04-27,5384928,0.6463,0.2643,43
CUST_01252_C1,CUST_01252,2,2022-05-27,5444769,0.6676,0.3102,37
CUST_01252_C1,CUST_01252,3,2022-06-27,5731269,0.6537,0.289,37
CUST_01252_C1,CUST_01252,4,2022-07-27,5191422,0.6161,0.185,44
CUST_01252_C1,CUST_01252,5,2022-08-27,5457895,0.5946,0.2875,39
CUST_01252_C1,CUST_01252,6,2022-09-27,5422349,0.5974,0.1636,46
CUST_01252_C1,CUST_01252,7,2022-10-27,5535034,0.6754,0.2847,56
CUST_01252_C1,CUST_01252,8,2022-11-27,5526502,0.7727,0.2313,61
CUST_01252_C1,CUST_01252,9,2022-12-27,6130732,0.5704,0.345,49
CUST_01252_C1,CUST_01252,10,2023-01-27,5864875,0.716,0.1565,53
CUST_01252_C1,CUST_01252,11,2023-02-27,5673774,0.6442,0.3741,56
CUST_01252_C1,CUST_01252,12,2023-03-27,5970230,0.5808,0.3455,57
CUST_01252_C1,CUST_01252,13,2023-04-27,5869001,0.5437,0.2185,46
CUST_01252_C1,CUST_01252,14,2023-05-27,5826464,0.7078,0.3562,56
CUST_01252_C1,CUST_01252,15,2023-06-27,5238288,0.7454,0.2369,61
CUST_01252_C1,CUST_01252,16,2023-07-27,5805868,0.6917,0.1951,63
CUST_01252_C1,CUST_01252,17,2023-08-27,5611728,0.6249,0.3633,59
CUST_01252_C1,CUST_01252,18,2023-09-27,5154165,0.7092,0.247,43
CUST_01252_C1,CUST_01252,19,2023-10-27,5892930,0.6647,0.2154,45
CUST_01252_C1,CUST_01252,20,2023-11-27,5284004,0.6721,0.2567,32
CUST_01252_C1,CUST_01252,21,2023-12-27,5686988,0.806,0.2526,36
CUST_01252_C1,CUST_01252,22,2024-01-27,6056618,0.7076,0.2178,42
CUST_01252_C1,CUST_01252,23,2024-02-27,5476227,0.5856,0.2789,52
CUST_01252_C1,CUST_01252,24,2024-03-27,6105135,0.5447,0.2557,69
CUST_01252_C2,CUST_01252,1,2024-04-28,5413009,0.6131,0.291,34
CUST_01252_C2,CUST_01252,2,2024-05-28,5692014,0.7559,0.2491,44
CUST_01252_C2,CUST_01252,3,2024-06-28,5457499,0.6176,0.2442,45
CUST_01252_C2,CUST_01252,4,2024-07-28,5523188,0.5435,0.1887,55
CUST_01252_C2,CUST_01252,5,2024-08-28,5821654,0.5763,0.2497,61
CUST_01252_C2,CUST_01252,6,2024-09-28,5087887,0.7647,0.2839,35
CUST_01252_C2,CUST_01252,7,2024-10-28,5344402,0.5643,0.2113,46
CUST_01252_C2,CUST_01252,8,2024-11-28,5578871,0.6231,0.3458,63
CUST_01252_C2,CUST_01252,9,2024-12-28,5711760,0.8013,0.2096,59
CUST_01252_C2,CUST_01252,10,2025-01-28,5568052,0.5717,0.1521,37
CUST_01252_C2,CUST_01252,11,2025-02-28,5354783,0.8276,0.1945,47
CUST_01252_C2,CUST_01252,12,2025-03-28,5804451,0.602,0.2537,53
CUST_01252_C2,CUST_01252,13,2025-04-28,5988631,0.84,0.167,33
CUST_01252_C2,CUST_01252,14,2025-05-28,5622955,0.7552,0.2627,46
CUST_01252_C2,CUST_01252,15,2025-06-28,5609069,0.6689,0.1703,47
CUST_01252_C2,CUST_01252,16,2025-07-28,5286283,0.7616,0.1863,29
CUST_01252_C2,CUST_01252,17,2025-08-28,5451506,0.7002,0.329,46
CUST_01252_C2,CUST_01252,18,2025-09-28,5382102,0.6128,0.2936,34
CUST_01252_C2,CUST_01252,19,2025-10-28,5741594,0.5862,0.1963,37
CUST_01252_C2,CUST_01252,20,2025-11-28,5591597,0.6368,0.1236,38
CUST_01252_C2,CUST_01252,21,2025-12-28,5915863,0.724,0.2537,60
CUST_01252_C2,CUST_01252,22,2026-01-28,5530717,0.8049,0.3642,47
CUST_01252_C2,CUST_01252,23,2026-02-28,6040109,0.609,0.2833,41
CUST_01252_C2,CUST_01252,24,2026-03-28,5688558,0.7939,0.1049,38
CUST_01252_C3,CUST_01252,1,2026-04-29,6696322,0.6536,0.2693,40
CUST_01252_C3,CUST_01252,2,2026-05-29,6990057,0.6499,0.1944,43
CUST_01252_C3,CUST_01252,3,2026-06-29,6714511,0.6872,0.1975,42
CUST_01252_C3,CUST_01252,4,2026-07-29,6839831,0.6348,0.2114,45
CUST_01252_C3,CUST_01252,5,2026-08-29,6047767,0.8688,0.2366,47
CUST_01252_C3,CUST_01252,6,2026-09-29,7144833,0.8716,0.1535,27
CUST_01252_C3,CUST_01252,7,2026-10-29,6103646,0.6681,0.1704,45
CUST_01252_C3,CUST_01252,8,2026-11-29,7133493,0.7405,0.1942,65
CUST_01252_C3,CUST_01252,9,2026-12-29,6766385,0.6566,0.201,40
CUST_01252_C3,CUST_01252,10,2027-01-29,7131467,0.5373,0.2694,64
CUST_01252_C3,CUST_01252,11,2027-02-28,7139196,0.6825,0.313,34
CUST_01252_C3,CUST_01252,12,2027-03-29,6818929,0.6202,0.1159,52
CUST_01253_C1,CUST_01253,1,2023-10-16,2283938,0.8455,0.0,8
CUST_01253_C1,CUST_01253,2,2023-11-16,2244520,0.6443,0.2328,9
CUST_01253_C1,CUST_01253,3,2023-12-16,2284441,0.7816,0.2112,12
CUST_01253_C1,CUST_01253,4,2024-01-16,2148374,0.8903,0.2169,6
CUST_01253_C1,CUST_01253,5,2024-02-16,2211961,0.8825,0.1139,7
CUST_01253_C1,CUST_01253,6,2024-03-16,2488964,0.651,0.1806,11
CUST_01253_C1,CUST_01253,7,2024-04-16,2271780,0.7247,0.3039,3
CUST_01253_C1,CUST_01253,8,2024-05-16,2142032,0.6274,0.0905,10
CUST_01253_C1,CUST_01253,9,2024-06-16,2190563,0.7191,0.1585,14
CUST_01253_C1,CUST_01253,10,2024-07-16,2271392,0.7195,0.1556,8
CUST_01253_C1,CUST_01253,11,2024-08-16,2213930,0.6396,0.1305,4
CUST_01253_C1,CUST_01253,12,2024-09-16,2423657,0.727,0.1728,5
CUST_01253_C2,CUST_01253,1,2024-10-17,2097494,0.6239,0.2572,14
CUST_01253_C2,CUST_01253,2,2024-11-17,2160611,0.8248,0.0346,7
CUST_01253_C2,CUST_01253,3,2024-12-17,2341383,0.5914,0.2539,19
CUST_01253_C2,CUST_01253,4,2025-01-17,2079359,0.8073,0.2,9
CUST_01253_C2,CUST_01253,5,2025-02-17,2078550,0.5598,0.2847,9
CUST_01253_C2,CUST_01253,6,2025-03-17,2249926,0.8332,0.1705,8
CUST_01253_C2,CUST_01253,7,2025-04-17,2158627,0.6656,0.1887,8
CUST_01253_C2,CUST_01253,8,2025-05-17,2226569,0.6547,0.3228,11
CUST_01253_C2,CUST_01253,9,2025-06-17,2220915,0.779,0.0766,12
CUST_01253_C2,CUST_01253,10,2025-07-17,2325014,0.8283,0.253,16
CUST_01253_C2,CUST_01253,11,2025-08-17,2384169,0.7625,0.1813,10
CUST_01253_C2,CUST_01253,12,2025-09-17,2203063,0.7736,0.2265,17
CUST_01253_C2,CUST_01253,13,2025-10-17,2052571,0.7613,0.2102,4
CUST_01253_C2,CUST_01253,14,2025-11-17,2441253,0.8234,0.234,15
CUST_01253_C2,CUST_01253,15,2025-12-17,2489709,0.615,0.0663,6
CUST_01253_C2,CUST_01253,16,2026-01-17,2368970,0.8779,0.2098,8
CUST_01253_C2,CUST_01253,17,2026-02-17,2333625,0.6964,0.1652,10
CUST_01253_C2,CUST_01253,18,2026-03-17,2518640,0.5411,0.1364,9
CUST_01253_C2,CUST_01253,19,2026-04-17,2410499,0.6437,0.4381,9
CUST_01253_C2,CUST_01253,20,2026-05-17,2361951,0.5447,0.1594,6
CUST_01253_C2,CUST_01253,21,2026-06-17,2382107,0.8466,0.166,7
CUST_01253_C2,CUST_01253,22,2026-07-17,2392846,0.8197,0.1921,3
CUST_01253_C2,CUST_01253,23,2026-08-17,2370418,0.6882,0.3067,6
CUST_01253_C2,CUST_01253,24,2026-09-17,2183094,0.8861,0.2074,11
CUST_01253_C3,CUST_01253,1,2026-10-18,2176772,0.8386,0.1928,8
CUST_01253_C3,CUST_01253,2,2026-11-18,2102019,0.5607,0.0884,14
CUST_01253_C3,CUST_01253,3,2026-12-18,1990308,0.7095,0.2843,14
CUST_01253_C3,CUST_01253,4,2027-01-18,1977505,0.8012,0.2083,9
CUST_01253_C3,CUST_01253,5,2027-02-18,2137878,0.7574,0.2861,15
CUST_01253_C3,CUST_01253,6,2027-03-18,2204799,0.7743,0.193,7
CUST_01253_C3,CUST_01253,7,2027-04-18,2246550,0.6089,0.0,9
CUST_01253_C3,CUST_01253,8,2027-05-18,2231962,0.5422,0.2522,5
CUST_01253_C3,CUST_01253,9,2027-06-18,2100095,0.706,0.1559,9
CUST_01253_C3,CUST_01253,10,2027-07-18,2026566,0.6598,0.2206,12
CUST_01253_C3,CUST_01253,11,2027-08-18,2016585,0.7543,0.0434,9
CUST_01253_C3,CUST_01253,12,2027-09-18,2024620,0.7496,0.1798,7
CUST_01253_C3,CUST_01253,13,2027-10-18,2070287,0.7267,0.2082,9
CUST_01253_C3,CUST_01253,14,2027-11-18,2330782,0.7952,0.2751,6
CUST_01253_C3,CUST_01253,15,2027-12-18,2274727,0.6781,0.2161,8
