customer_id,contract_id,contract_seq,industry,company_size,account_created_date,contract_start_date,contract_end_date,contract_term_months,tenure_months,renewal_count,managed_service_plan,support_plan
CUST_01263,CUST_01263_C1,1,기타서비스업,5-49인,2026-03-02,2026-03-02,2029-03-02,36,0,0,Basic,Standard
CUST_01263,CUST_01263_C2,2,기타서비스업,5-49인,2026-03-02,2029-03-03,2030-03-03,12,36,1,Basic,Standard
CUST_01264,CUST_01264_C1,1,제조업,5-49인,2023-03-14,2023-03-14,2025-03-14,24,0,0,Basic,Priority
CUST_01265,CUST_01265_C1,1,금융/보험,5-49인,2025-12-23,2025-12-23,2027-12-23,24,0,0,Basic,Standard
CUST_01265,CUST_01265_C2,2,금융/보험,5-49인,2025-12-23,2027-12-24,2028-12-24,12,24,1,Basic,Standard
CUST_01266,CUST_01266_C1,1,유통/커머스,5-49인,2022-11-29,2022-11-29,2023-11-29,12,0,0,Standard,Priority
CUST_01266,CUST_01266_C2,2,유통/커머스,5-49인,2022-11-29,2023-11-30,2024-11-30,12,12,1,Standard,Standard
CUST_01266,CUST_01266_C3,3,유통/커머스,5-49인,2022-11-29,2024-12-01,2026-12-01,24,25,2,Standard,Priority
CUST_01267,CUST_01267_C1,1,의료/헬스케어,50-299인,2025-11-09,2025-11-09,2027-11-09,24,0,0,Basic,Standard
CUST_01267,CUST_01267_C2,2,의료/헬스케어,50-299인,2025-11-09,2027-11-10,2028-11-10,12,24,1,Basic,Priority
CUST_01267,CUST_01267_C3,3,의료/헬스케어,50-299인,2025-11-09,2028-11-11,2030-11-11,24,36,2,Basic,Standard
CUST_01268,CUST_01268_C1,1,IT/소프트웨어,5-49인,2025-10-03,2025-10-03,2028-10-03,36,0,0,Basic,Standard
CUST_01269,CUST_01269_C1,1,유통/커머스,5-49인,2023-08-19,2023-08-19,2024-08-19,12,0,0,Basic,Standard
CUST_01270,CUST_01270_C1,1,금융/보험,5-49인,2022-03-30,2022-03-30,2023-03-30,12,0,0,Basic,Standard
CUST_01271,CUST_01271_C1,1,IT/소프트웨어,5-49인,2026-06-26,2026-06-26,2029-06-26,36,0,0,Basic,Priority
CUST_01272,CUST_01272_C1,1,IT/소프트웨어,300인이상,2026-01-23,2026-01-23,2029-01-23,36,0,0,Standard,Standard
CUST_01273,CUST_01273_C1,1,IT/소프트웨어,5-49인,2023-12-29,2023-12-29,2024-12-29,12,0,0,Standard,Priority
CUST_01274,CUST_01274_C1,1,교육,5-49인,2023-10-02,2023-10-02,2024-10-02,12,0,0,Basic,Standard
CUST_01275,CUST_01275_C1,1,IT/소프트웨어,5-49인,2026-04-12,2026-04-12,2027-04-12,12,0,0,Standard,Standard
CUST_01276,CUST_01276_C1,1,제조업,5-49인,2024-12-20,2024-12-20,2026-12-20,24,0,0,Standard,Priority
CUST_01276,CUST_01276_C2,2,제조업,5-49인,2024-12-20,2026-12-21,2028-12-21,24,24,1,Standard,Priority
CUST_01277,CUST_01277_C1,1,제조업,5-49인,2025-01-07,2025-01-07,2026-01-07,12,0,0,Basic,Enterprise
CUST_01277,CUST_01277_C2,2,제조업,5-49인,2025-01-07,2026-01-08,2029-01-08,36,12,1,Basic,Standard
CUST_01278,CUST_01278_C1,1,IT/소프트웨어,5-49인,2022-08-03,2022-08-03,2023-08-03,12,0,0,Basic,Standard
CUST_01279,CUST_01279_C1,1,교육,5-49인,2022-12-11,2022-12-11,2023-12-11,12,0,0,Basic,Standard
CUST_01279,CUST_01279_C2,2,교육,5-49인,2022-12-11,2023-12-12,2024-12-12,12,12,1,Basic,Standard
CUST_01280,CUST_01280_C1,1,제조업,5-49인,2022-04-18,2022-04-18,2023-04-18,12,0,0,Standard,Enterprise
CUST_01281,CUST_01281_C1,1,제조업,5-49인,2026-04-05,2026-04-05,2027-04-05,12,0,0,Basic,Standard
CUST_01282,CUST_01282_C1,1,IT/소프트웨어,5-49인,2025-10-01,2025-10-01,2026-10-01,12,0,0,Basic,Priority
CUST_01282,CUST_01282_C2,2,IT/소프트웨어,5-49인,2025-10-01,2026-10-02,2028-10-02,24,12,1,Basic,Priority
CUST_01283,CUST_01283_C1,1,기타서비스업,50-299인,2025-07-30,2025-07-30,2027-07-30,24,0,0,Basic,Priority
CUST_01284,CUST_01284_C1,1,유통/커머스,5-49인,2024-06-01,2024-06-01,2026-06-01,24,0,0,Basic,Standard
CUST_01284,CUST_01284_C2,2,유통/커머스,5-49인,2024-06-01,2026-06-02,2028-06-02,24,24,1,Basic,Standard
CUST_01285,CUST_01285_C1,1,금융/보험,5-49인,2022-04-06,2022-04-06,2023-04-06,12,0,0,Standard,Standard
CUST_01285,CUST_01285_C2,2,금융/보험,5-49인,2022-04-06,2023-04-07,2024-04-07,12,12,1,Standard,Priority
CUST_01286,CUST_01286_C1,1,의료/헬스케어,5-49인,2021-09-26,2021-09-26,2022-09-26,12,0,0,Basic,Standard
CUST_01286,CUST_01286_C2,2,의료/헬스케어,5-49인,2021-09-26,2022-09-27,2023-09-27,12,12,1,Basic,Priority
CUST_01287,CUST_01287_C1,1,교육,50-299인,2024-08-23,2024-08-23,2026-08-23,24,0,0,Standard,Standard
CUST_01288,CUST_01288_C1,1,기타서비스업,5-49인,2025-08-01,2025-08-01,2027-08-01,24,0,0,Basic,Standard
CUST_01288,CUST_01288_C2,2,기타서비스업,5-49인,2025-08-01,2027-08-02,2029-08-02,24,24,1,Basic,Enterprise
CUST_01288,CUST_01288_C3,3,기타서비스업,5-49인,2025-08-01,2029-08-03,2030-08-03,12,48,2,Basic,Priority
CUST_01289,CUST_01289_C1,1,금융/보험,5-49인,2023-05-23,2023-05-23,2024-05-23,12,0,0,Basic,Priority
CUST_01290,CUST_01290_C1,1,IT/소프트웨어,5-49인,2024-03-22,2024-03-22,2025-03-22,12,0,0,Basic,Standard
CUST_01290,CUST_01290_C2,2,IT/소프트웨어,5-49인,2024-03-22,2025-03-23,2027-03-23,24,12,1,Basic,Standard
CUST_01290,CUST_01290_C3,3,IT/소프트웨어,5-49인,2024-03-22,2027-03-24,2028-03-24,12,36,2,Basic,Standard
CUST_01291,CUST_01291_C1,1,제조업,50-299인,2024-02-17,2024-02-17,2026-02-17,24,0,0,Standard,Priority
CUST_01291,CUST_01291_C2,2,제조업,50-299인,2024-02-17,2026-02-18,2028-02-18,24,24,1,Standard,Enterprise
CUST_01292,CUST_01292_C1,1,IT/소프트웨어,5-49인,2025-03-16,2025-03-16,2026-03-16,12,0,0,Basic,Standard
CUST_01293,CUST_01293_C1,1,교육,5-49인,2022-01-17,2022-01-17,2024-01-17,24,0,0,Basic,Enterprise
CUST_01293,CUST_01293_C2,2,교육,5-49인,2022-01-17,2024-01-18,2026-01-18,24,24,1,Basic,Priority
CUST_01294,CUST_01294_C1,1,의료/헬스케어,50-299인,2026-08-19,2026-08-19,2027-08-19,12,0,0,Standard,Standard
CUST_01295,CUST_01295_C1,1,제조업,5-49인,2022-12-13,2022-12-13,2023-12-13,12,0,0,Basic,Standard
CUST_01296,CUST_01296_C1,1,교육,50-299인,2026-07-31,2026-07-31,2028-07-31,24,0,0,Standard,Priority
CUST_01297,CUST_01297_C1,1,IT/소프트웨어,5-49인,2024-02-01,2024-02-01,2025-02-01,12,0,0,Basic,Standard
CUST_01298,CUST_01298_C1,1,물류/운송,5-49인,2025-04-09,2025-04-09,2027-04-09,24,0,0,Basic,Standard
CUST_01299,CUST_01299_C1,1,금융/보험,5-49인,2022-01-16,2022-01-16,2025-01-16,36,0,0,Standard,Standard
CUST_01300,CUST_01300_C1,1,물류/운송,50-299인,2025-06-24,2025-06-24,2027-06-24,24,0,0,Basic,Standard
CUST_01301,CUST_01301_C1,1,기타서비스업,5-49인,2023-02-15,2023-02-15,2024-02-15,12,0,0,Basic,Priority
CUST_01302,CUST_01302_C1,1,제조업,50-299인,2025-03-16,2025-03-16,2027-03-16,24,0,0,Standard,Priority
CUST_01302,CUST_01302_C2,2,제조업,50-299인,2025-03-16,2027-03-17,2028-03-17,12,24,1,Standard,Priority
CUST_01303,CUST_01303_C1,1,제조업,5-49인,2024-01-03,2024-01-03,2026-01-03,24,0,0,Basic,Priority
CUST_01303,CUST_01303_C2,2,제조업,5-49인,2024-01-03,2026-01-04,2029-01-04,36,24,1,Basic,Priority
CUST_01304,CUST_01304_C1,1,물류/운송,5-49인,2022-10-20,2022-10-20,2023-10-20,12,0,0,Basic,Standard
CUST_01305,CUST_01305_C1,1,물류/운송,5-49인,2023-01-16,2023-01-16,2026-01-16,36,0,0,Basic,Priority
CUST_01306,CUST_01306_C1,1,IT/소프트웨어,50-299인,2022-05-23,2022-05-23,2024-05-23,24,0,0,Basic,Priority
CUST_01306,CUST_01306_C2,2,IT/소프트웨어,50-299인,2022-05-23,2024-05-24,2026-05-24,24,24,1,Basic,Priority
CUST_01307,CUST_01307_C1,1,IT/소프트웨어,50-299인,2025-07-26,2025-07-26,2027-07-26,24,0,0,Premium,Enterprise
CUST_01308,CUST_01308_C1,1,제조업,5-49인,2026-08-10,2026-08-10,2027-08-10,12,0,0,Standard,Priority
CUST_01308,CUST_01308_C2,2,제조업,5-49인,2026-08-10,2027-08-11,2028-08-11,12,12,1,Standard,Standard
CUST_01309,CUST_01309_C1,1,제조업,50-299인,2025-04-20,2025-04-20,2026-04-20,12,0,0,Standard,Enterprise
CUST_01310,CUST_01310_C1,1,IT/소프트웨어,5-49인,2022-09-06,2022-09-06,2025-09-06,36,0,0,Basic,Standard
CUST_01310,CUST_01310_C2,2,IT/소프트웨어,5-49인,2022-09-06,2025-09-07,2026-09-07,12,36,1,Basic,Standard
CUST_01310,CUST_01310_C3,3,IT/소프트웨어,5-49인,2022-09-06,2026-09-08,2027-09-08,12,48,2,Basic,Standard
CUST_01311,CUST_01311_C1,1,제조업,5-49인,2023-06-03,2023-06-03,2025-06-03,24,0,0,Standard,Enterprise
CUST_01312,CUST_01312_C1,1,금융/보험,50-299인,2024-12-24,2024-12-24,2025-12-24,12,0,0,Basic,Standard
CUST_01313,CUST_01313_C1,1,IT/소프트웨어,5-49인,2024-11-15,2024-11-15,2025-11-15,12,0,0,Basic,Standard
CUST_01314,CUST_01314_C1,1,금융/보험,5-49인,2025-08-18,2025-08-18,2028-08-18,36,0,0,Standard,Priority
CUST_01314,CUST_01314_C2,2,금융/보험,5-49인,2025-08-18,2028-08-19,2030-08-19,24,36,1,Standard,Standard
CUST_01314,CUST_01314_C3,3,금융/보험,5-49인,2025-08-18,2030-08-20,2032-08-20,24,60,2,Standard,Enterprise
CUST_01315,CUST_01315_C1,1,제조업,5-49인,2023-05-21,2023-05-21,2024-05-21,12,0,0,Standard,Standard
CUST_01315,CUST_01315_C2,2,제조업,5-49인,2023-05-21,2024-05-22,2025-05-22,12,12,1,Standard,Standard
CUST_01316,CUST_01316_C1,1,제조업,5-49인,2022-04-30,2022-04-30,2024-04-30,24,0,0,Basic,Standard
CUST_01317,CUST_01317_C1,1,유통/커머스,5-49인,2024-04-24,2024-04-24,2026-04-24,24,0,0,Basic,Standard
CUST_01317,CUST_01317_C2,2,유통/커머스,5-49인,2024-04-24,2026-04-25,2027-04-25,12,24,1,Basic,Enterprise
CUST_01318,CUST_01318_C1,1,유통/커머스,5-49인,2025-05-07,2025-05-07,2026-05-07,12,0,0,Standard,Priority
CUST_01318,CUST_01318_C2,2,유통/커머스,5-49인,2025-05-07,2026-05-08,2027-05-08,12,12,1,Standard,Priority
CUST_01319,CUST_01319_C1,1,유통/커머스,5-49인,2025-03-11,2025-03-11,2026-03-11,12,0,0,Basic,Standard
CUST_01320,CUST_01320_C1,1,유통/커머스,50-299인,2022-07-11,2022-07-11,2025-07-11,36,0,0,Premium,Enterprise
CUST_01321,CUST_01321_C1,1,유통/커머스,5-49인,2023-01-18,2023-01-18,2026-01-18,36,0,0,Basic,Standard
CUST_01322,CUST_01322_C1,1,교육,50-299인,2023-08-29,2023-08-29,2026-08-29,36,0,0,Premium,Enterprise
CUST_01322,CUST_01322_C2,2,교육,50-299인,2023-08-29,2026-08-30,2027-08-30,12,36,1,Premium,Priority
CUST_01323,CUST_01323_C1,1,IT/소프트웨어,50-299인,2021-12-29,2021-12-29,2024-12-29,36,0,0,Basic,Standard
CUST_01323,CUST_01323_C2,2,IT/소프트웨어,50-299인,2021-12-29,2024-12-30,2025-12-30,12,36,1,Basic,Enterprise
CUST_01324,CUST_01324_C1,1,유통/커머스,50-299인,2022-03-06,2022-03-06,2024-03-06,24,0,0,Premium,Enterprise
CUST_01324,CUST_01324_C2,2,유통/커머스,50-299인,2022-03-06,2024-03-07,2025-03-07,12,24,1,Premium,Enterprise
CUST_01325,CUST_01325_C1,1,의료/헬스케어,5-49인,2024-10-07,2024-10-07,2026-10-07,24,0,0,Standard,Priority
CUST_01325,CUST_01325_C2,2,의료/헬스케어,5-49인,2024-10-07,2026-10-08,2027-10-08,12,24,1,Standard,Priority
CUST_01326,CUST_01326_C1,1,제조업,5-49인,2025-12-19,2025-12-19,2027-12-19,24,0,0,Basic,Enterprise
CUST_01327,CUST_01327_C1,1,의료/헬스케어,5-49인,2026-01-29,2026-01-29,2027-01-29,12,0,0,Standard,Priority
CUST_01328,CUST_01328_C1,1,교육,300인이상,2022-06-27,2022-06-27,2024-06-27,24,0,0,Premium,Enterprise
CUST_01328,CUST_01328_C2,2,교육,300인이상,2022-06-27,2024-06-28,2027-06-28,36,24,1,Premium,Enterprise
CUST_01328,CUST_01328_C3,3,교육,300인이상,2022-06-27,2027-06-29,2028-06-29,12,60,2,Premium,Enterprise
CUST_01329,CUST_01329_C1,1,IT/소프트웨어,5-49인,2023-03-31,2023-03-31,2024-03-31,12,0,0,Standard,Standard
CUST_01329,CUST_01329_C2,2,IT/소프트웨어,5-49인,2023-03-31,2024-04-01,2026-04-01,24,13,1,Standard,Priority
CUST_01330,CUST_01330_C1,1,제조업,5-49인,2022-07-06,2022-07-06,2023-07-06,12,0,0,Basic,Priority
CUST_01330,CUST_01330_C2,2,제조업,5-49인,2022-07-06,2023-07-07,2024-07-07,12,12,1,Basic,Standard
CUST_01331,CUST_01331_C1,1,금융/보험,5-49인,2024-07-20,2024-07-20,2025-07-20,12,0,0,Standard,Priority
CUST_01332,CUST_01332_C1,1,의료/헬스케어,5-49인,2023-11-22,2023-11-22,2024-11-22,12,0,0,Basic,Standard
CUST_01333,CUST_01333_C1,1,제조업,5-49인,2024-04-18,2024-04-18,2025-04-18,12,0,0,Basic,Standard
CUST_01333,CUST_01333_C2,2,제조업,5-49인,2024-04-18,2025-04-19,2026-04-19,12,12,1,Basic,Priority
CUST_01334,CUST_01334_C1,1,물류/운송,5-49인,2023-07-20,2023-07-20,2024-07-20,12,0,0,Basic,Priority
CUST_01335,CUST_01335_C1,1,제조업,5-49인,2025-08-01,2025-08-01,2026-08-01,12,0,0,Basic,Standard
CUST_01336,CUST_01336_C1,1,제조업,5-49인,2023-11-08,2023-11-08,2026-11-08,36,0,0,Standard,Priority
CUST_01336,CUST_01336_C2,2,제조업,5-49인,2023-11-08,2026-11-09,2029-11-09,36,36,1,Standard,Priority
CUST_01337,CUST_01337_C1,1,제조업,5-49인,2023-02-27,2023-02-27,2025-02-27,24,0,0,Basic,Priority
CUST_01338,CUST_01338_C1,1,교육,300인이상,2026-01-21,2026-01-21,2028-01-21,24,0,0,Premium,Priority
CUST_01339,CUST_01339_C1,1,교육,5-49인,2022-05-30,2022-05-30,2025-05-30,36,0,0,Basic,Standard
CUST_01340,CUST_01340_C1,1,유통/커머스,50-299인,2022-02-02,2022-02-02,2023-02-02,12,0,0,Premium,Priority
CUST_01341,CUST_01341_C1,1,의료/헬스케어,50-299인,2026-06-09,2026-06-09,2028-06-09,24,0,0,Premium,Enterprise
CUST_01342,CUST_01342_C1,1,금융/보험,5-49인,2023-09-02,2023-09-02,2026-09-02,36,0,0,Basic,Standard
CUST_01343,CUST_01343_C1,1,물류/운송,5-49인,2021-09-25,2021-09-25,2022-09-25,12,0,0,Basic,Standard
CUST_01344,CUST_01344_C1,1,제조업,5-49인,2021-11-24,2021-11-24,2022-11-24,12,0,0,Standard,Standard
CUST_01345,CUST_01345_C1,1,기타서비스업,50-299인,2024-05-12,2024-05-12,2025-05-12,12,0,0,Standard,Priority
CUST_01346,CUST_01346_C1,1,유통/커머스,5-49인,2023-08-04,2023-08-04,2024-08-04,12,0,0,Basic,Standard
CUST_01347,CUST_01347_C1,1,유통/커머스,5-49인,2023-08-29,2023-08-29,2024-08-29,12,0,0,Standard,Enterprise
CUST_01348,CUST_01348_C1,1,물류/운송,5-49인,2024-12-23,2024-12-23,2025-12-23,12,0,0,Standard,Priority
CUST_01348,CUST_01348_C2,2,물류/운송,5-49인,2024-12-23,2025-12-24,2026-12-24,12,12,1,Standard,Priority
CUST_01348,CUST_01348_C3,3,물류/운송,5-49인,2024-12-23,2026-12-25,2027-12-25,12,24,2,Standard,Priority
CUST_01349,CUST_01349_C1,1,교육,5-49인,2024-01-18,2024-01-18,2025-01-18,12,0,0,Basic,Standard
CUST_01350,CUST_01350_C1,1,기타서비스업,300인이상,2025-03-27,2025-03-27,2028-03-27,36,0,0,Standard,Standard
CUST_01351,CUST_01351_C1,1,금융/보험,5-49인,2024-08-02,2024-08-02,2026-08-02,24,0,0,Basic,Standard
CUST_01351,CUST_01351_C2,2,금융/보험,5-49인,2024-08-02,2026-08-03,2028-08-03,24,24,1,Basic,Standard
CUST_01351,CUST_01351_C3,3,금융/보험,5-49인,2024-08-02,2028-08-04,2029-08-04,12,48,2,Basic,Standard
CUST_01352,CUST_01352_C1,1,IT/소프트웨어,5-49인,2025-11-06,2025-11-06,2027-11-06,24,0,0,Basic,Enterprise
CUST_01352,CUST_01352_C2,2,IT/소프트웨어,5-49인,2025-11-06,2027-11-07,2028-11-07,12,24,1,Basic,Standard
CUST_01352,CUST_01352_C3,3,IT/소프트웨어,5-49인,2025-11-06,2028-11-08,2029-11-08,12,36,2,Basic,Standard
CUST_01353,CUST_01353_C1,1,유통/커머스,5-49인,2025-10-08,2025-10-08,2027-10-08,24,0,0,Basic,Standard
CUST_01354,CUST_01354_C1,1,제조업,5-49인,2022-03-21,2022-03-21,2023-03-21,12,0,0,Standard,Enterprise
CUST_01355,CUST_01355_C1,1,의료/헬스케어,5-49인,2022-10-03,2022-10-03,2023-10-03,12,0,0,Basic,Enterprise
CUST_01356,CUST_01356_C1,1,제조업,5-49인,2022-12-14,2022-12-14,2023-12-14,12,0,0,Basic,Standard
CUST_01357,CUST_01357_C1,1,금융/보험,5-49인,2026-02-06,2026-02-06,2028-02-06,24,0,0,Basic,Standard
CUST_01358,CUST_01358_C1,1,유통/커머스,5-49인,2022-10-12,2022-10-12,2025-10-12,36,0,0,Standard,Enterprise
CUST_01359,CUST_01359_C1,1,IT/소프트웨어,5-49인,2023-06-09,2023-06-09,2024-06-09,12,0,0,Basic,Standard
CUST_01360,CUST_01360_C1,1,제조업,5-49인,2026-06-16,2026-06-16,2027-06-16,12,0,0,Basic,Standard
CUST_01361,CUST_01361_C1,1,IT/소프트웨어,5-49인,2025-10-11,2025-10-11,2028-10-11,36,0,0,Standard,Enterprise
CUST_01361,CUST_01361_C2,2,IT/소프트웨어,5-49인,2025-10-11,2028-10-12,2029-10-12,12,36,1,Standard,Standard
CUST_01362,CUST_01362_C1,1,제조업,5-49인,2021-11-13,2021-11-13,2022-11-13,12,0,0,Basic,Standard
CUST_01362,CUST_01362_C2,2,제조업,5-49인,2021-11-13,2022-11-14,2024-11-14,24,12,1,Basic,Standard
CUST_01363,CUST_01363_C1,1,IT/소프트웨어,50-299인,2026-02-24,2026-02-24,2028-02-24,24,0,0,Premium,Enterprise
CUST_01364,CUST_01364_C1,1,IT/소프트웨어,5-49인,2023-05-13,2023-05-13,2025-05-13,24,0,0,Standard,Priority
CUST_01364,CUST_01364_C2,2,IT/소프트웨어,5-49인,2023-05-13,2025-05-14,2026-05-14,12,24,1,Standard,Priority
CUST_01364,CUST_01364_C3,3,IT/소프트웨어,5-49인,2023-05-13,2026-05-15,2028-05-15,24,36,2,Standard,Standard
CUST_01365,CUST_01365_C1,1,교육,5-49인,2025-04-05,2025-04-05,2026-04-05,12,0,0,Premium,Priority
CUST_01365,CUST_01365_C2,2,교육,5-49인,2025-04-05,2026-04-06,2028-04-06,24,12,1,Premium,Enterprise
CUST_01366,CUST_01366_C1,1,물류/운송,5-49인,2022-04-20,2022-04-20,2023-04-20,12,0,0,Basic,Standard
CUST_01367,CUST_01367_C1,1,제조업,5-49인,2022-07-11,2022-07-11,2023-07-11,12,0,0,Basic,Priority
CUST_01368,CUST_01368_C1,1,유통/커머스,5-49인,2022-03-24,2022-03-24,2024-03-24,24,0,0,Basic,Priority
CUST_01368,CUST_01368_C2,2,유통/커머스,5-49인,2022-03-24,2024-03-25,2025-03-25,12,24,1,Basic,Standard
CUST_01369,CUST_01369_C1,1,금융/보험,5-49인,2022-05-26,2022-05-26,2025-05-26,36,0,0,Basic,Standard
CUST_01369,CUST_01369_C2,2,금융/보험,5-49인,2022-05-26,2025-05-27,2028-05-27,36,36,1,Basic,Standard
CUST_01369,CUST_01369_C3,3,금융/보험,5-49인,2022-05-26,2028-05-28,2030-05-28,24,72,2,Basic,Standard
CUST_01370,CUST_01370_C1,1,제조업,5-49인,2021-11-21,2021-11-21,2022-11-21,12,0,0,Basic,Priority
CUST_01370,CUST_01370_C2,2,제조업,5-49인,2021-11-21,2022-11-22,2025-11-22,36,12,1,Basic,Priority
CUST_01370,CUST_01370_C3,3,제조업,5-49인,2021-11-21,2025-11-23,2028-11-23,36,48,2,Basic,Standard
CUST_01371,CUST_01371_C1,1,IT/소프트웨어,5-49인,2025-12-02,2025-12-02,2028-12-02,36,0,0,Basic,Standard
CUST_01372,CUST_01372_C1,1,제조업,5-49인,2023-10-12,2023-10-12,2024-10-12,12,0,0,Basic,Standard
CUST_01372,CUST_01372_C2,2,제조업,5-49인,2023-10-12,2024-10-13,2025-10-13,12,12,1,Basic,Standard
CUST_01372,CUST_01372_C3,3,제조업,5-49인,2023-10-12,2025-10-14,2026-10-14,12,24,2,Basic,Standard
CUST_01373,CUST_01373_C1,1,제조업,50-299인,2026-03-17,2026-03-17,2028-03-17,24,0,0,Premium,Priority
CUST_01374,CUST_01374_C1,1,의료/헬스케어,50-299인,2023-05-18,2023-05-18,2026-05-18,36,0,0,Basic,Enterprise
CUST_01374,CUST_01374_C2,2,의료/헬스케어,50-299인,2023-05-18,2026-05-19,2027-05-19,12,36,1,Basic,Standard
CUST_01374,CUST_01374_C3,3,의료/헬스케어,50-299인,2023-05-18,2027-05-20,2029-05-20,24,48,2,Basic,Priority
CUST_01375,CUST_01375_C1,1,제조업,50-299인,2023-07-29,2023-07-29,2024-07-29,12,0,0,Standard,Enterprise
CUST_01375,CUST_01375_C2,2,제조업,50-299인,2023-07-29,2024-07-30,2026-07-30,24,12,1,Standard,Priority
CUST_01376,CUST_01376_C1,1,유통/커머스,50-299인,2023-03-29,2023-03-29,2025-03-29,24,0,0,Premium,Enterprise
CUST_01377,CUST_01377_C1,1,제조업,5-49인,2022-05-10,2022-05-10,2023-05-10,12,0,0,Standard,Enterprise
CUST_01377,CUST_01377_C2,2,제조업,5-49인,2022-05-10,2023-05-11,2024-05-11,12,12,1,Standard,Priority
CUST_01378,CUST_01378_C1,1,물류/운송,50-299인,2026-04-15,2026-04-15,2028-04-15,24,0,0,Standard,Standard
CUST_01379,CUST_01379_C1,1,물류/운송,5-49인,2022-07-21,2022-07-21,2024-07-21,24,0,0,Basic,Priority
CUST_01380,CUST_01380_C1,1,IT/소프트웨어,5-49인,2025-07-23,2025-07-23,2026-07-23,12,0,0,Basic,Standard
CUST_01381,CUST_01381_C1,1,IT/소프트웨어,5-49인,2022-05-21,2022-05-21,2023-05-21,12,0,0,Standard,Priority
CUST_01382,CUST_01382_C1,1,유통/커머스,5-49인,2022-12-30,2022-12-30,2023-12-30,12,0,0,Standard,Priority
CUST_01382,CUST_01382_C2,2,유통/커머스,5-49인,2022-12-30,2023-12-31,2025-12-31,24,12,1,Standard,Standard
CUST_01383,CUST_01383_C1,1,금융/보험,5-49인,2024-04-25,2024-04-25,2025-04-25,12,0,0,Basic,Priority
CUST_01384,CUST_01384_C1,1,기타서비스업,300인이상,2025-07-12,2025-07-12,2028-07-12,36,0,0,Premium,Enterprise
CUST_01385,CUST_01385_C1,1,제조업,5-49인,2025-01-24,2025-01-24,2028-01-24,36,0,0,Basic,Standard
CUST_01386,CUST_01386_C1,1,유통/커머스,5-49인,2021-11-17,2021-11-17,2022-11-17,12,0,0,Basic,Standard
CUST_01386,CUST_01386_C2,2,유통/커머스,5-49인,2021-11-17,2022-11-18,2023-11-18,12,12,1,Basic,Standard
CUST_01387,CUST_01387_C1,1,유통/커머스,5-49인,2022-04-02,2022-04-02,2024-04-02,24,0,0,Premium,Standard
CUST_01387,CUST_01387_C2,2,유통/커머스,5-49인,2022-04-02,2024-04-03,2025-04-03,12,24,1,Premium,Enterprise
CUST_01387,CUST_01387_C3,3,유통/커머스,5-49인,2022-04-02,2025-04-04,2026-04-04,12,36,2,Premium,Priority
CUST_01388,CUST_01388_C1,1,유통/커머스,5-49인,2021-09-30,2021-09-30,2022-09-30,12,0,0,Standard,Enterprise
CUST_01389,CUST_01389_C1,1,제조업,5-49인,2022-07-12,2022-07-12,2024-07-12,24,0,0,Basic,Priority
CUST_01389,CUST_01389_C2,2,제조업,5-49인,2022-07-12,2024-07-13,2027-07-13,36,24,1,Basic,Standard
CUST_01389,CUST_01389_C3,3,제조업,5-49인,2022-07-12,2027-07-14,2030-07-14,36,60,2,Basic,Standard
CUST_01390,CUST_01390_C1,1,IT/소프트웨어,50-299인,2021-12-04,2021-12-04,2022-12-04,12,0,0,Premium,Enterprise
CUST_01391,CUST_01391_C1,1,유통/커머스,5-49인,2026-07-10,2026-07-10,2027-07-10,12,0,0,Basic,Priority
CUST_01392,CUST_01392_C1,1,IT/소프트웨어,50-299인,2021-11-13,2021-11-13,2024-11-13,36,0,0,Standard,Standard
CUST_01393,CUST_01393_C1,1,물류/운송,50-299인,2023-06-04,2023-06-04,2024-06-04,12,0,0,Standard,Priority
CUST_01394,CUST_01394_C1,1,의료/헬스케어,300인이상,2025-08-01,2025-08-01,2027-08-01,24,0,0,Premium,Enterprise
CUST_01395,CUST_01395_C1,1,물류/운송,5-49인,2026-07-15,2026-07-15,2028-07-15,24,0,0,Premium,Priority
CUST_01396,CUST_01396_C1,1,제조업,50-299인,2024-12-09,2024-12-09,2026-12-09,24,0,0,Premium,Standard
CUST_01397,CUST_01397_C1,1,IT/소프트웨어,5-49인,2022-09-12,2022-09-12,2025-09-12,36,0,0,Basic,Standard
CUST_01397,CUST_01397_C2,2,IT/소프트웨어,5-49인,2022-09-12,2025-09-13,2026-09-13,12,36,1,Basic,Standard
CUST_01398,CUST_01398_C1,1,물류/운송,5-49인,2024-03-17,2024-03-17,2027-03-17,36,0,0,Basic,Standard
CUST_01399,CUST_01399_C1,1,IT/소프트웨어,5-49인,2022-01-17,2022-01-17,2023-01-17,12,0,0,Basic,Standard
CUST_01400,CUST_01400_C1,1,유통/커머스,5-49인,2022-04-04,2022-04-04,2023-04-04,12,0,0,Basic,Standard
CUST_01400,CUST_01400_C2,2,유통/커머스,5-49인,2022-04-04,2023-04-05,2024-04-05,12,12,1,Basic,Standard
CUST_01401,CUST_01401_C1,1,기타서비스업,5-49인,2023-01-22,2023-01-22,2026-01-22,36,0,0,Basic,Standard
CUST_01402,CUST_01402_C1,1,금융/보험,5-49인,2025-07-24,2025-07-24,2026-07-24,12,0,0,Premium,Enterprise
CUST_01403,CUST_01403_C1,1,의료/헬스케어,5-49인,2025-07-18,2025-07-18,2028-07-18,36,0,0,Basic,Standard
